subset,no,requisitioner,id_lab,id,tax_name,functional_group,batch,run,replication,net_gas_8h_ml,net_gas_24h_ml,gas_ml_g_dm_incubated_24h,tddm,part_fact,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,ch4_ml_g_dm_incubated_24h,methane_intensity,ch4_ml_g_ndf_digested_24h
2,2650,Breding ,F25-2182,CIAT-BH-22-2508,Urochloa humidicola,Grass,60.0,3.0,2.0,38.2,91.3,186.47,26.78,1.44,13.7,14.92,27.82,103.88,-3440.94
2,2651,Breding ,F25-2182,CIAT-BH-22-2508,Urochloa humidicola,Grass,60.0,3.0,3.0,39.97,89.98,183.65,25.24,1.37,13.5,14.89,27.34,108.35,-2175.69
2,2661,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,2.0,21.39,53.69,114.43,41.65,3.64,13.8,14.94,17.1,41.1,
2,2661,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,2.0,21.39,53.69,114.43,41.65,3.64,13.8,14.94,17.1,41.1,
2,2661,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,2.0,21.39,53.69,114.43,41.65,3.64,13.8,14.94,17.1,41.1,
2,2661,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,2.0,21.39,53.69,114.43,41.65,3.64,13.8,14.94,17.1,41.1,
2,2661,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,2.0,21.39,53.69,114.43,41.65,3.64,13.8,14.94,17.1,41.1,
2,2661,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,2.0,21.39,53.69,114.43,41.65,3.64,13.8,14.94,17.1,41.1,
2,2662,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,3.0,23.6,56.79,121.12,26.69,2.21,14.8,15.68,18.99,71.08,290.93
2,2662,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,3.0,23.6,56.79,121.12,26.69,2.21,14.8,15.68,18.99,71.08,290.93
2,2662,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,3.0,23.6,56.79,121.12,26.69,2.21,14.8,15.68,18.99,71.08,290.93
2,2662,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,3.0,23.6,56.79,121.12,26.69,2.21,14.8,15.68,18.99,71.08,290.93
2,2662,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,3.0,23.6,56.79,121.12,26.69,2.21,14.8,15.68,18.99,71.08,290.93
2,2662,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,60.0,3.0,3.0,23.6,56.79,121.12,26.69,2.21,14.8,15.68,18.99,71.08,290.93
2,2667,Breding ,F25-2174,CIAT-BH-22-2074,Urochloa humidicola,Grass,61.0,4.0,1.0,29.87,107.28,221.44,56.29,2.46,12.1,14.41,31.91,58.58,585.13
2,2668,Breding ,F25-2174,CIAT-BH-22-2074,Urochloa humidicola,Grass,61.0,4.0,2.0,25.89,75.34,155.52,50.09,3.22,12.5,14.01,21.79,43.49,362.13
2,2669,Breding ,F25-2174,CIAT-BH-22-2074,Urochloa humidicola,Grass,61.0,4.0,3.0,28.54,79.76,164.66,51.96,3.16,12.6,14.01,23.07,44.4,386.47
2,2670,Breding ,F25-2175,CIAT-BH-22-0456,Urochloa humidicola,Grass,61.0,4.0,1.0,27.66,81.53,168.54,51.6,3.07,13.1,13.76,23.19,44.89,465.44
2,2671,Breding ,F25-2175,CIAT-BH-22-0456,Urochloa humidicola,Grass,61.0,4.0,2.0,28.1,82.42,170.27,48.52,2.85,12.5,13.36,22.74,46.9,395.52
2,2672,Breding ,F25-2175,CIAT-BH-22-0456,Urochloa humidicola,Grass,61.0,4.0,3.0,27.66,81.53,168.44,51.0,3.03,12.8,13.53,22.78,44.68,439.12
2,2673,Breding ,F25-2176,CIAT-BH-22-1832,Urochloa humidicola,Grass,61.0,4.0,1.0,28.1,80.65,165.68,46.23,2.77,12.7,13.61,22.55,49.06,387.4
2,2674,Breding ,F25-2176,CIAT-BH-22-1832,Urochloa humidicola,Grass,61.0,4.0,2.0,27.66,81.53,167.47,48.02,2.87,12.8,13.66,22.87,47.64,349.21
2,2675,Breding ,F25-2176,CIAT-BH-22-1832,Urochloa humidicola,Grass,61.0,4.0,3.0,28.54,82.86,170.23,50.56,2.97,12.7,13.62,23.18,45.84,485.35
2,2676,Breding ,F25-2177,CIAT-BH-22-1872,Urochloa humidicola,Grass,61.0,4.0,1.0,28.54,81.53,166.93,45.61,2.72,12.7,13.93,23.26,51.17,381.27
2,2677,Breding ,F25-2177,CIAT-BH-22-1872,Urochloa humidicola,Grass,61.0,4.0,2.0,28.1,79.76,163.4,49.88,3.05,12.5,13.86,22.65,45.38,444.47
2,2678,Breding ,F25-2177,CIAT-BH-22-1872,Urochloa humidicola,Grass,61.0,4.0,3.0,27.66,77.11,157.87,46.49,2.94,12.6,13.75,21.71,46.74,441.63
2,2679,Breding ,F25-2178,CIAT-BH-22-0071,Urochloa humidicola,Grass,61.0,4.0,1.0,25.0,71.8,147.83,45.5,3.1,12.6,13.58,20.07,43.86,354.89
2,2680,Breding ,F25-2178,CIAT-BH-22-0071,Urochloa humidicola,Grass,61.0,4.0,2.0,24.12,70.47,145.16,48.48,3.34,12.8,13.79,20.01,41.26,476.55
2,2681,Breding ,F25-2178,CIAT-BH-22-0071,Urochloa humidicola,Grass,61.0,4.0,3.0,25.89,74.45,153.24,43.58,2.84,12.6,13.58,20.81,47.79,489.06
2,2682,Breding ,F25-2179,CIAT-BH-22-4454,Urochloa humidicola,Grass,61.0,4.0,1.0,30.31,77.11,157.99,46.05,2.9,13.1,14.31,22.61,49.33,585.56
2,2683,Breding ,F25-2179,CIAT-BH-22-4454,Urochloa humidicola,Grass,61.0,4.0,2.0,29.87,76.66,156.99,44.41,2.83,13.2,14.36,22.54,50.79,475.8
2,2684,Breding ,F25-2179,CIAT-BH-22-4454,Urochloa humidicola,Grass,61.0,4.0,3.0,31.2,81.09,165.98,47.33,2.85,13.0,14.29,23.72,50.14,676.47
2,2687,Breding ,F25-2180,CIAT-BH-22-1267,Urochloa humidicola,Grass,61.0,4.0,1.0,30.31,83.3,170.4,41.4,2.43,12.6,13.68,23.31,56.34,890.64
2,2688,Breding ,F25-2180,CIAT-BH-22-1267,Urochloa humidicola,Grass,61.0,4.0,2.0,27.21,77.99,159.53,38.27,2.4,12.2,13.57,21.64,56.56,696.39
2,2689,Breding ,F25-2180,CIAT-BH-22-1267,Urochloa humidicola,Grass,61.0,4.0,3.0,25.0,77.11,157.66,40.0,2.54,12.5,13.78,21.73,54.35,451.05
2,2690,Breding ,F25-2181,CIAT-BH-22-1303,Urochloa humidicola,Grass,61.0,4.0,1.0,26.77,77.55,160.04,43.96,2.77,12.7,13.75,22.0,49.59,319.89
2,2691,Breding ,F25-2181,CIAT-BH-22-1303,Urochloa humidicola,Grass,61.0,4.0,2.0,25.89,78.43,161.83,51.94,3.21,12.8,13.87,22.45,43.23,448.28
2,2692,Breding ,F25-2181,CIAT-BH-22-1303,Urochloa humidicola,Grass,61.0,4.0,3.0,26.77,77.99,161.05,45.31,2.82,12.5,13.68,22.03,48.6,399.22
2,2693,Breding ,F25-2182,CIAT-BH-22-2508,Urochloa humidicola,Grass,61.0,4.0,1.0,28.98,77.11,157.5,49.49,3.11,13.0,13.94,21.95,44.84,348.93
2,2694,Breding ,F25-2182,CIAT-BH-22-2508,Urochloa humidicola,Grass,61.0,4.0,2.0,30.31,80.2,163.7,51.34,3.13,13.0,14.06,23.01,44.86,355.11
2,2695,Breding ,F25-2182,CIAT-BH-22-2508,Urochloa humidicola,Grass,61.0,4.0,3.0,30.31,81.53,166.51,51.87,3.12,12.9,14.03,23.36,45.01,433.71
2,2696,Breding ,F25-2183,CIAT-BH-22-2046,Urochloa humidicola,Grass,61.0,4.0,1.0,29.87,79.32,163.34,47.42,2.93,12.4,13.46,21.99,45.98,506.61
2,2697,Breding ,F25-2183,CIAT-BH-22-2046,Urochloa humidicola,Grass,61.0,4.0,2.0,28.98,78.88,162.43,44.52,2.74,12.4,13.54,21.99,49.39,426.16
2,2698,Breding ,F25-2183,CIAT-BH-22-2046,Urochloa humidicola,Grass,61.0,4.0,3.0,32.08,82.42,169.72,47.32,2.79,11.8,13.27,22.51,47.58,
2,2703,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,2.0,20.13,59.85,127.63,43.65,3.42,14.4,15.26,19.48,44.62,
2,2703,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,2.0,20.13,59.85,127.63,43.65,3.42,14.4,15.26,19.48,44.62,
2,2703,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,2.0,20.13,59.85,127.63,43.65,3.42,14.4,15.26,19.48,44.62,
2,2703,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,2.0,20.13,59.85,127.63,43.65,3.42,14.4,15.26,19.48,44.62,
2,2703,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,2.0,20.13,59.85,127.63,43.65,3.42,14.4,15.26,19.48,44.62,
2,2703,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,2.0,20.13,59.85,127.63,43.65,3.42,14.4,15.26,19.48,44.62,
2,2704,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,3.0,21.02,59.41,126.71,42.3,3.34,14.2,15.17,19.22,45.43,
2,2704,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,3.0,21.02,59.41,126.71,42.3,3.34,14.2,15.17,19.22,45.43,
2,2704,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,3.0,21.02,59.41,126.71,42.3,3.34,14.2,15.17,19.22,45.43,
2,2704,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,3.0,21.02,59.41,126.71,42.3,3.34,14.2,15.17,19.22,45.43,
2,2704,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,3.0,21.02,59.41,126.71,42.3,3.34,14.2,15.17,19.22,45.43,
2,2704,LMF,F25-0008,Sample-8,Cynodon nlemfuensis ,Grass,61.0,4.0,3.0,21.02,59.41,126.71,42.3,3.34,14.2,15.17,19.22,45.43,
3,80,Breeding,F25-2096,CIAT-PM-21-4448,Megathyrsus maximus,Grass,46.0,1.0,1.0,61.42,98.95,210.97,58.21,2.76,13.0,14.33,30.23,51.93,243.55
3,81,Breeding,F25-2096,CIAT-PM-21-4448,Megathyrsus maximus,Grass,46.0,1.0,2.0,40.42,80.45,168.5,46.59,2.77,13.7,14.79,24.93,53.51,255.47
3,82,Breeding,F25-2096,CIAT-PM-21-4448,Megathyrsus maximus,Grass,46.0,1.0,3.0,39.92,75.45,157.84,50.42,3.19,13.8,14.74,23.27,46.15,220.6
3,83,Breeding,F25-2101,CIAT-CIAT-16071,Megathyrsus maximus,Grass,46.0,1.0,1.0,38.42,72.95,152.79,50.15,3.28,14.0,14.99,22.91,45.68,218.1
3,84,Breeding,F25-2101,CIAT-CIAT-16071,Megathyrsus maximus,Grass,46.0,1.0,2.0,36.92,75.95,163.28,52.92,3.24,11.7,14.48,23.64,44.66,207.76
3,85,Breeding,F25-2101,CIAT-CIAT-16071,Megathyrsus maximus,Grass,46.0,1.0,3.0,37.92,78.95,169.63,41.99,2.48,13.7,15.42,26.15,62.28,289.85
3,86,Breeding,F25-2105,CIAT-BR-09-4467,Brachiaria interespecifico,Grass,46.0,1.0,1.0,37.92,79.45,170.6,44.6,2.61,13.9,15.57,26.57,59.57,277.41
3,87,Breeding,F25-2105,CIAT-BR-09-4467,Brachiaria interespecifico,Grass,46.0,1.0,2.0,45.92,91.95,199.23,53.42,2.68,12.9,14.05,28.0,52.41,241.89
3,88,Breeding,F25-2105,CIAT-BR-09-4467,Brachiaria interespecifico,Grass,46.0,1.0,3.0,44.92,89.45,193.66,45.44,2.35,12.4,13.74,26.62,58.57,270.55
3,89,LMF-invivo,F25-2131,Muestra-#-02,Cynodon nlemfuensis,Grass,46.0,1.0,1.0,43.92,89.45,193.58,52.39,2.71,12.7,13.92,26.95,51.44,237.7
3,90,LMF-invivo,F25-2131,Muestra-#-02,Cynodon nlemfuensis,Grass,46.0,1.0,2.0,28.92,60.95,132.29,33.8,2.56,14.8,15.17,20.07,59.36,273.51
3,91,LMF-invivo,F25-2131,Muestra-#-02,Cynodon nlemfuensis,Grass,46.0,1.0,3.0,27.42,55.95,121.49,28.13,2.32,14.1,14.76,17.94,63.76,293.64
3,92,Breeding,F25-2170,CIAT-BH-22-0765,Urochloa humidicola,Grass,46.0,1.0,1.0,27.42,58.45,126.92,19.88,1.57,14.8,15.12,19.19,96.53,444.55
3,93,Breeding,F25-2170,CIAT-BH-22-0765,Urochloa humidicola,Grass,46.0,1.0,2.0,42.42,87.95,180.44,44.81,2.48,14.1,14.51,26.19,58.44,284.86
3,94,Breeding,F25-2170,CIAT-BH-22-0765,Urochloa humidicola,Grass,46.0,1.0,3.0,41.42,86.45,177.36,42.35,2.39,13.9,14.37,25.48,60.18,293.32
3,95,Breeding,F25-2171,CIAT-BH-22-2531,Urochloa humidicola,Grass,46.0,1.0,1.0,41.92,91.95,188.65,51.38,2.72,13.5,14.15,26.7,51.97,253.3
3,96,Breeding,F25-2171,CIAT-BH-22-2531,Urochloa humidicola,Grass,46.0,1.0,2.0,43.42,98.95,205.19,44.22,2.16,12.9,14.3,29.35,66.37,320.06
3,97,Breeding,F25-2171,CIAT-BH-22-2531,Urochloa humidicola,Grass,46.0,1.0,3.0,44.92,99.95,207.22,46.3,2.23,12.9,14.22,29.47,63.64,306.98
3,185,Breeding,F25-2096,CIAT-PM-21-4448,Megathyrsus maximus,Grass,47.0,2.0,1.0,53.55,94.57,201.54,56.1,2.78,13.0,14.39,29.0,51.69,242.55
3,186,Breeding,F25-2096,CIAT-PM-21-4448,Megathyrsus maximus,Grass,47.0,2.0,2.0,32.55,83.07,173.98,27.53,1.58,13.7,15.1,26.27,95.41,455.55
3,187,Breeding,F25-2096,CIAT-PM-21-4448,Megathyrsus maximus,Grass,47.0,2.0,3.0,30.55,75.07,157.04,37.66,2.4,13.7,15.06,23.66,62.82,300.27
3,188,Breeding,F25-2101,CIAT-CIAT-16071,Megathyrsus maximus,Grass,47.0,2.0,1.0,31.05,79.07,165.44,30.32,1.83,14.0,15.28,25.27,83.34,398.29
3,189,Breeding,F25-2101,CIAT-CIAT-16071,Megathyrsus maximus,Grass,47.0,2.0,2.0,28.05,73.07,157.05,38.31,2.44,13.8,15.71,24.67,64.4,299.62
3,190,Breeding,F25-2101,CIAT-CIAT-16071,Megathyrsus maximus,Grass,47.0,2.0,3.0,30.55,79.57,170.99,43.48,2.54,13.7,15.73,26.9,61.87,287.9
3,191,Breeding,F25-2105,CIAT-BR-09-4467,Brachiaria interespecifico,Grass,47.0,2.0,1.0,29.55,78.57,168.87,25.42,1.5,13.5,15.62,26.38,103.8,482.91
3,192,Breeding,F25-2105,CIAT-BR-09-4467,Brachiaria interespecifico,Grass,47.0,2.0,2.0,37.55,86.57,187.34,37.24,1.99,12.4,13.93,26.09,70.07,323.79
3,193,Breeding,F25-2105,CIAT-BR-09-4467,Brachiaria interespecifico,Grass,47.0,2.0,3.0,38.55,89.07,192.75,49.36,2.56,12.2,13.56,26.14,52.96,244.71
3,194,LMF-invivo,F25-2131,Muestra-#-02,Cynodon nlemfuensis,Grass,47.0,2.0,1.0,26.55,75.07,162.62,25.7,1.58,12.3,13.4,21.79,84.79,391.43
3,196,LMF-invivo,F25-2131,Muestra-#-02,Cynodon nlemfuensis,Grass,47.0,2.0,3.0,23.55,55.07,119.5,10.81,0.9,13.9,14.59,17.43,161.21,742.91
3,200,Breeding,F25-2171,CIAT-BH-22-2531,Urochloa humidicola,Grass,47.0,2.0,1.0,34.55,81.57,167.31,23.29,1.39,13.7,14.22,23.79,102.16,498.07
3,201,Breeding,F25-2171,CIAT-BH-22-2531,Urochloa humidicola,Grass,47.0,2.0,2.0,34.05,92.07,190.8,44.25,2.32,13.3,14.5,27.66,62.51,301.61
3,202,Breeding,F25-2171,CIAT-BH-22-2531,Urochloa humidicola,Grass,47.0,2.0,3.0,34.05,90.07,186.73,26.19,1.4,12.7,14.19,26.5,101.17,488.01
3,290,Breeding,F25-2096,CIAT-PM-21-4448,Megathyrsus maximus,Grass,48.0,3.0,1.0,54.32,98.5,209.84,60.37,2.88,12.5,14.16,29.71,49.21,231.0
3,291,Breeding,F25-2096,CIAT-PM-21-4448,Megathyrsus maximus,Grass,48.0,3.0,2.0,28.32,85.5,178.96,37.62,2.1,13.1,14.71,26.32,69.95,334.17
3,292,Breeding,F25-2096,CIAT-PM-21-4448,Megathyrsus maximus,Grass,48.0,3.0,3.0,30.82,90.5,189.54,52.67,2.78,12.9,14.68,27.83,52.84,252.26
3,293,Breeding,F25-2101,CIAT-CIAT-16071,Megathyrsus maximus,Grass,48.0,3.0,1.0,29.82,87.5,183.08,48.74,2.66,13.0,14.58,26.7,54.78,261.79
3,294,Breeding,F25-2101,CIAT-CIAT-16071,Megathyrsus maximus,Grass,48.0,3.0,2.0,28.32,80.0,171.81,32.78,1.91,12.7,15.09,25.93,79.1,368.3
3,295,Breeding,F25-2101,CIAT-CIAT-16071,Megathyrsus maximus,Grass,48.0,3.0,3.0,27.82,79.5,170.87,19.18,1.12,12.9,15.31,26.15,136.34,634.3
3,296,Breeding,F25-2105,CIAT-BR-09-4467,Brachiaria interespecifico,Grass,48.0,3.0,1.0,25.82,74.0,159.05,48.41,3.04,13.3,15.71,24.99,51.61,240.1
3,297,Breeding,F25-2105,CIAT-BR-09-4467,Brachiaria interespecifico,Grass,48.0,3.0,2.0,36.32,86.0,186.29,23.1,1.24,11.8,13.48,25.1,108.69,501.73
3,298,Breeding,F25-2105,CIAT-BR-09-4467,Brachiaria interespecifico,Grass,48.0,3.0,3.0,33.32,87.0,188.42,53.87,2.86,12.0,13.42,25.28,46.94,216.72
3,302,Breeding,F25-2170,CIAT-BH-22-0765,Urochloa humidicola,Grass,48.0,3.0,1.0,19.32,52.0,112.88,12.3,1.09,14.0,14.5,16.37,133.13,613.27
3,304,Breeding,F25-2170,CIAT-BH-22-0765,Urochloa humidicola,Grass,48.0,3.0,3.0,31.82,83.0,170.21,49.76,2.92,13.4,13.89,23.65,47.53,231.75
3,646,Benchmark,F25-2136,CIAT-6962-Mombaza-Ex,Megathyrsus maximus,Grass,52.0,1.0,2.0,37.05,78.68,162.3,40.72,2.51,12.4,13.67,22.19,54.49,264.15
3,647,Benchmark,F25-2136,CIAT-6962-Mombaza-Ex,Megathyrsus maximus,Grass,52.0,1.0,3.0,37.05,77.68,160.17,34.99,2.18,12.6,14.33,22.95,65.59,318.07
3,648,Benchmark,F25-2137,CIAT-606-Basilisk-Opt,Brachiaria interespecifico,Grass,52.0,1.0,1.0,36.55,82.18,169.52,39.91,2.35,13.3,14.85,25.18,63.09,305.86
3,649,Benchmark,F25-2137,CIAT-606-Basilisk-Opt,Brachiaria interespecifico,Grass,52.0,1.0,2.0,37.05,94.68,195.65,53.22,2.72,13.3,13.97,27.33,51.36,248.54
3,650,Benchmark,F25-2137,CIAT-606-Basilisk-Opt,Brachiaria interespecifico,Grass,52.0,1.0,3.0,38.55,95.68,197.55,51.77,2.62,12.8,13.58,26.82,51.81,250.92
3,651,Benchmark,F25-2138,CIAT-6294-Marandu-Opt,Brachiaria interespecifico ,Grass,52.0,1.0,1.0,36.05,95.68,197.55,53.27,2.7,12.8,13.55,26.76,50.24,243.31
3,652,Benchmark,F25-2138,CIAT-6294-Marandu-Opt,Brachiaria interespecifico ,Grass,52.0,1.0,2.0,35.55,95.68,198.89,36.83,1.85,13.7,14.14,28.12,76.36,367.36
3,653,Benchmark,F25-2138,CIAT-6294-Marandu-Opt,Brachiaria interespecifico ,Grass,52.0,1.0,3.0,37.55,95.68,198.89,52.4,2.63,13.2,13.93,27.7,52.87,254.35
3,654,Benchmark,F25-2139,CIAT-36087-MulatoII-Opt,Brachiaria interespecifico,Grass,52.0,1.0,1.0,38.05,95.18,198.01,37.75,1.91,13.0,13.9,27.52,72.9,350.43
3,655,Benchmark,F25-2139,CIAT-36087-MulatoII-Opt,Brachiaria interespecifico,Grass,52.0,1.0,2.0,39.05,89.68,184.77,52.51,2.84,13.0,13.85,25.59,48.73,236.49
3,656,Benchmark,F25-2139,CIAT-36087-MulatoII-Opt,Brachiaria interespecifico,Grass,52.0,1.0,3.0,38.55,88.18,181.76,42.16,2.32,13.1,13.89,25.24,59.87,290.46
3,657,Benchmark,F25-2140,CIAT-6133-Llanero-Opt,Brachiaria humidicola,Grass,52.0,1.0,1.0,39.05,86.68,178.77,50.77,2.84,13.0,13.82,24.71,48.68,236.02
3,658,Benchmark,F25-2140,CIAT-6133-Llanero-Opt,Brachiaria humidicola,Grass,52.0,1.0,2.0,37.05,90.18,185.08,34.45,1.86,13.4,14.05,26.0,75.48,367.76
3,659,Benchmark,F25-2140,CIAT-6133-Llanero-Opt,Brachiaria humidicola,Grass,52.0,1.0,3.0,36.55,86.68,177.79,49.89,2.81,13.6,14.12,25.1,50.32,245.32
3,660,Benchmark,F25-2141,CIAT-6962-Mombaza-Opt,Megathyrsus maximus ,Grass,52.0,1.0,1.0,36.55,89.18,183.03,36.42,1.99,14.1,14.45,26.45,72.64,353.95
3,661,Benchmark,F25-2141,CIAT-6962-Mombaza-Opt,Megathyrsus maximus ,Grass,52.0,1.0,2.0,40.05,86.68,177.62,51.47,2.9,12.7,14.26,25.33,49.21,240.12
3,662,Benchmark,F25-2141,CIAT-6962-Mombaza-Opt,Megathyrsus maximus ,Grass,52.0,1.0,3.0,41.05,85.18,174.65,34.43,1.97,12.6,14.26,24.9,72.33,352.76
3,666,Benchmark,F25-2567,Humidicola-679,Urochloa humidicola,Grass,52.0,1.0,1.0,12.05,27.18,58.82,10.26,1.75,12.9,13.96,8.21,79.98,369.55
3,667,Benchmark,F25-2567,Humidicola-679,Urochloa humidicola,Grass,52.0,1.0,2.0,14.05,54.68,118.55,16.66,1.41,13.5,13.87,16.44,98.71,455.29
3,751,Benchmark,F25-2136,CIAT-6962-Mombaza-Ex,Megathyrsus maximus,Grass,53.0,2.0,2.0,36.51,81.35,167.82,43.85,2.61,12.8,14.01,23.52,53.63,259.97
3,752,Benchmark,F25-2136,CIAT-6962-Mombaza-Ex,Megathyrsus maximus,Grass,53.0,2.0,3.0,35.01,77.85,160.6,44.82,2.79,12.8,5.94,9.54,21.29,103.19
3,753,Benchmark,F25-2137,CIAT-606-Basilisk-Opt,Brachiaria interespecifico,Grass,53.0,2.0,1.0,35.51,77.35,159.56,41.07,2.57,13.5,14.37,22.92,55.82,270.59
3,754,Benchmark,F25-2137,CIAT-606-Basilisk-Opt,Brachiaria interespecifico,Grass,53.0,2.0,2.0,36.01,93.85,193.71,58.56,3.02,12.8,13.23,25.63,43.77,212.07
3,755,Benchmark,F25-2137,CIAT-606-Basilisk-Opt,Brachiaria interespecifico,Grass,53.0,2.0,3.0,33.51,90.35,186.52,52.46,2.81,13.4,13.53,25.23,48.09,232.97
3,756,Benchmark,F25-2138,CIAT-6294-Marandu-Opt,Brachiaria interespecifico ,Grass,53.0,2.0,1.0,33.01,89.85,185.6,53.13,2.86,13.3,13.49,25.04,47.12,228.13
3,757,Benchmark,F25-2138,CIAT-6294-Marandu-Opt,Brachiaria interespecifico ,Grass,53.0,2.0,2.0,35.01,91.35,190.01,54.8,2.88,12.9,13.39,25.45,46.44,223.27
3,758,Benchmark,F25-2138,CIAT-6294-Marandu-Opt,Brachiaria interespecifico ,Grass,53.0,2.0,3.0,34.01,87.95,182.94,50.02,2.73,13.4,13.65,24.96,49.91,239.95
3,759,Benchmark,F25-2139,CIAT-36087-MulatoII-Opt,Brachiaria interespecifico,Grass,53.0,2.0,1.0,35.01,89.85,186.97,55.85,2.99,13.1,13.53,25.29,45.29,217.65
3,760,Benchmark,F25-2139,CIAT-36087-MulatoII-Opt,Brachiaria interespecifico,Grass,53.0,2.0,2.0,37.51,85.85,177.11,56.89,3.21,13.0,13.56,24.02,42.23,204.7
3,761,Benchmark,F25-2139,CIAT-36087-MulatoII-Opt,Brachiaria interespecifico,Grass,53.0,2.0,3.0,37.01,85.85,177.04,57.32,3.24,13.0,13.63,24.12,42.09,204.1
3,762,Benchmark,F25-2140,CIAT-6133-Llanero-Opt,Brachiaria humidicola,Grass,53.0,2.0,1.0,38.01,87.35,180.17,51.78,2.87,12.7,13.38,24.1,46.55,225.69
3,763,Benchmark,F25-2140,CIAT-6133-Llanero-Opt,Brachiaria humidicola,Grass,53.0,2.0,2.0,33.51,81.35,167.03,48.9,2.93,13.8,13.92,23.25,47.54,231.56
3,764,Benchmark,F25-2140,CIAT-6133-Llanero-Opt,Brachiaria humidicola,Grass,53.0,2.0,3.0,35.01,85.35,175.18,50.72,2.9,13.9,14.02,24.56,48.41,235.89
3,765,Benchmark,F25-2141,CIAT-6962-Mombaza-Opt,Megathyrsus maximus ,Grass,53.0,2.0,1.0,35.01,85.85,176.2,48.79,2.77,13.7,13.88,24.45,50.12,244.18
3,766,Benchmark,F25-2141,CIAT-6962-Mombaza-Opt,Megathyrsus maximus ,Grass,53.0,2.0,2.0,39.51,85.85,176.0,45.39,2.58,12.9,14.03,24.7,54.42,265.46
3,767,Benchmark,F25-2141,CIAT-6962-Mombaza-Opt,Megathyrsus maximus ,Grass,53.0,2.0,3.0,38.01,81.35,166.71,47.72,2.86,13.0,14.17,23.63,49.51,241.59
3,768,Benchmark,F25-2566,Paja-Sabana-Madura,,Grass,53.0,2.0,1.0,37.51,80.35,164.79,46.62,2.83,13.1,14.22,23.43,50.27,245.11
3,769,Benchmark,F25-2566,Paja-Sabana-Madura,,Grass,53.0,2.0,2.0,12.51,28.85,62.45,16.41,2.63,12.0,13.3,8.31,50.62,233.88
3,770,Benchmark,F25-2566,Paja-Sabana-Madura,,Grass,53.0,2.0,3.0,12.51,29.35,63.51,12.27,1.93,11.9,13.05,8.29,67.53,312.15
3,771,Benchmark,F25-2567,Humidicola-679,Urochloa humidicola,Grass,53.0,2.0,1.0,12.01,29.85,64.58,13.8,2.14,13.3,13.66,8.82,63.91,295.45
3,772,Benchmark,F25-2567,Humidicola-679,Urochloa humidicola,Grass,53.0,2.0,2.0,13.51,56.35,122.08,25.8,2.11,13.3,13.6,16.61,64.37,297.12
3,773,Benchmark,F25-2567,Humidicola-679,Urochloa humidicola,Grass,53.0,2.0,3.0,12.51,52.35,113.46,21.29,1.88,13.3,13.53,15.35,72.11,332.72
3,774,Benchmark,F25-2568,Sabana-Quemada,,Grass,53.0,2.0,1.0,13.51,56.85,123.21,27.57,2.24,13.7,13.7,16.88,61.22,282.5
3,775,Benchmark,F25-2568,Sabana-Quemada,,Grass,53.0,2.0,2.0,9.01,23.35,49.88,16.81,3.37,12.4,13.14,6.55,38.99,182.55
3,776,Benchmark,F25-2568,Sabana-Quemada,,Grass,53.0,2.0,3.0,7.01,21.35,45.61,7.71,1.69,11.0,12.95,5.91,76.62,358.72
3,859,Benchmark,F25-2136,CIAT-6962-Mombaza-Ex,Megathyrsus maximus,Grass,54.0,3.0,2.0,37.66,83.39,172.05,37.36,2.17,12.9,14.11,24.27,64.96,314.86
