trial,field,plot,rep,X,Y,lab_delivery_date,sampling_date,material,requisitioner,id,genotype,state,comercial_name,type,biomass_g,dry_biomass_g,dry_matter_pct,height_cm,leaf_number,cover_m2,yield_g_m2,yield_kgDM_ha_cut,yield_ton_ha_cut,yield_ton_ha_year
FM2411,I1N,480,2,35,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2001,BR19_2001,,,hybrid,318.5,74.79,0.234819466,,,0.40152048,186.266962,1862.66962,1.86266962,11.17601772
FM2411,I1N,823,3,59,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2001,BR19_2001,,,hybrid,849.4,201.7254732,0.237491727,,,0.71515579,282.0720688,2820.720688,2.820720688,16.92432413
FM2411,I1N,584,2,42,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0021,BR19_21,,,hybrid,866.6,201.9434624,0.233029613,,,0.57447784,351.5252432,3515.252432,3.515252432,21.09151459
FM2411,I1N,839,3,60,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0021,BR19_21,,,hybrid,710.3,182.4103756,0.256807512,,,0.56201177,324.5668246,3245.668246,3.245668246,19.47400948
FM2411,I1N,94,1,7,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2124,BR19_2124,,,hybrid,201.2,51.93,0.258101392,,,0.2987665,173.814668,1738.14668,1.73814668,10.42888008
FM2411,I1N,335,2,24,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2124,BR19_2124,,,hybrid,663.4,149.344939,0.225120499,,,0.70263961,212.5484202,2125.484202,2.125484202,12.75290521
FM2411,I1N,720,3,52,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2124,BR19_2124,,,hybrid,990.2,210.7558371,0.212841686,,,0.6958785,302.8629813,3028.629813,3.028629813,18.17177888
FM2411,I1N,240,1,18,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2287,BR19_2287,,,hybrid,357.8,107.44,0.300279486,,,0.44716642,240.2684889,2402.684889,2.402684889,14.41610933
FM2411,I1N,297,2,22,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2287,BR19_2287,,,hybrid,538.4,139.4139703,0.258941252,,,0.58175064,239.6455813,2396.455813,2.396455813,14.37873488
FM2411,I1N,772,3,56,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2287,BR19_2287,,,hybrid,819.5,215.8341697,0.263372995,,,0.61059606,353.4811045,3534.811045,3.534811045,21.20886627
FM2411,I1N,60,1,5,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0231,BR19_231,,,hybrid,345,90.62784091,0.262689394,,,0.43657295,207.5892263,2075.892263,2.075892263,12.45535358
FM2411,I1N,443,2,32,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0231,BR19_231,,,hybrid,426.7,105.9505267,0.248302148,,,0.52277009,202.671363,2026.71363,2.02671363,12.16028178
FM2411,I1N,602,3,43,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0231,BR19_231,,,hybrid,559.1,127.5719528,0.228173766,,,0.48363124,263.7793885,2637.793885,2.637793885,15.82676331
FM2411,I1N,104,1,8,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2329,BR19_2329,,,hybrid,440.7,107.08338,0.242984751,,,0.69675221,153.6893295,1536.893295,1.536893295,9.221359767
FM2411,I1N,458,2,33,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2329,BR19_2329,,,hybrid,543.3,128.1247333,0.23582686,,,0.70131269,182.6927348,1826.927348,1.826927348,10.96156409
FM2411,I1N,604,3,44,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2329,BR19_2329,,,hybrid,770.3,165.6657345,0.215066512,,,0.71598063,231.3829838,2313.829838,2.313829838,13.88297903
FM2411,I1N,214,1,16,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0244,BR19_244,,,hybrid,233.3,67.19508608,0.288020086,,,0.37039599,181.4141835,1814.141835,1.814141835,10.88485101
FM2411,I1N,315,2,23,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0244,BR19_244,,,hybrid,287.1,71.22,0.248066876,,,0.34918105,203.9629585,2039.629585,2.039629585,12.23777751
FM2411,I1N,781,3,56,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0244,BR19_244,,,hybrid,597.5,163.2617715,0.273241459,,,0.41072043,397.5009752,3975.009752,3.975009752,23.85005851
FM2411,I1N,170,1,13,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0247,BR19_247,,,hybrid,292.4,93.87,0.321032832,,,0.38830363,241.7438127,2417.438127,2.417438127,14.50462876
FM2411,I1N,471,2,34,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0247,BR19_247,,,hybrid,272.6,84.89957418,0.311443779,,,0.36322177,233.7403239,2337.403239,2.337403239,14.02441944
FM2411,I1N,614,3,44,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0247,BR19_247,,,hybrid,1229.6,234.0000462,0.190305828,,,0.86711485,269.8604991,2698.604991,2.698604991,16.19162994
FM2411,I1N,269,1,20,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2520,BR19_2520,,,hybrid,565,136.4420186,0.241490298,,,0.69038514,197.6317431,1976.317431,1.976317431,11.85790459
FM2411,I1N,417,2,30,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2520,BR19_2520,,,hybrid,534.5,132.3127935,0.247544983,,,0.6348677,208.4100255,2084.100255,2.084100255,12.50460153
FM2411,I1N,744,3,54,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2520,BR19_2520,,,hybrid,487.8,125.1799041,0.25662137,,,0.54346399,230.3370718,2303.370718,2.303370718,13.82022431
FM2411,I1N,261,1,19,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2632,BR19_2632,,,hybrid,694.7,164.6192861,0.236964569,,,0.81193796,202.7486017,2027.486017,2.027486017,12.1649161
FM2411,I1N,278,1,20,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2734,BR19_2734,,,hybrid,143.5,51.88827839,0.36159079,,,0.3479409,149.1295746,1491.295746,1.491295746,8.947774473
FM2411,I1N,309,2,23,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2734,BR19_2734,,,hybrid,580.9,144.426344,0.24862514,,,0.63260215,228.3051741,2283.051741,2.283051741,13.69831045
FM2411,I1N,763,3,55,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2734,BR19_2734,,,hybrid,1165.7,261.713628,0.224511991,,,0.70492971,371.2620199,3712.620199,3.712620199,22.27572119
FM2411,I1N,276,1,20,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2789,BR19_2789,,,hybrid,387.7,90.24543397,0.232771302,,,0.45070131,200.2333518,2002.333518,2.002333518,12.01400111
FM2411,I1N,467,2,34,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2789,BR19_2789,,,hybrid,232.4,55.47933678,0.23872348,,,0.34591529,160.3841703,1603.841703,1.603841703,9.623050218
FM2411,I1N,784,3,56,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2789,BR19_2789,,,hybrid,1012.3,218.5599581,0.215904335,,,0.72532585,301.3265805,3013.265805,3.013265805,18.07959483
FM2411,I1N,79,1,6,9,2/19/2026 0:00,2/11/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2886,BR19_2886,,,hybrid,580.6,116.58,0.200792284,46,3,0.63867246,182.5348787,1825.348787,1.825348787,10.95209272
FM2411,I1N,503,2,36,13,2/19/2026 0:00,2/11/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2886,BR19_2886,,,hybrid,565.1,139.36,0.246611219,48,2.5,0.71725816,194.2954542,1942.954542,1.942954542,11.65772725
FM2411,I1N,877,3,63,9,2/19/2026 0:00,2/11/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2886,BR19_2886,,,hybrid,710.3,147.94,0.208278192,41,2.5,0.61079705,242.2081115,2422.081115,2.422081115,14.53248669
SOC-BEF_METANO,M2N,107,1,5,3,11/28/2024 0:00,11/20/2024 0:00,Interspecific U.,Breeding,CIAT-BR-19-0029,BR19_29,,,hybrid,470.9,112.1600137,0.238182233,30,,0.32,350.5000428,3505.000428,3.505000428,21.03000257
SOC-BEF_METANO,M2N,506,3,20,15,11/28/2024 0:00,11/20/2024 0:00,Interspecific U.,Breeding,CIAT-BR-19-0029,BR19_29,,,hybrid,415.6,94.27557895,0.226842105,33,,0.53,177.8784508,1778.784508,1.778784508,10.67270705
SOC-BEF_METANO,M2N,353,2,14,12,11/28/2024 0:00,11/20/2024 0:00,Interspecific U.,Breeding,CIAT-BR-19-0029,BR19_29,,,hybrid,532.2,123.04464,0.2312,39,,0.54,227.8604444,2278.604444,2.278604444,13.67162667
FM2411,I1N,130,1,10,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2958,BR19_2958,,,hybrid,844.7,172.8378264,0.204614451,,,0.82701761,208.9892939,2089.892939,2.089892939,12.53935763
FM2411,I1N,523,2,38,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2958,BR19_2958,,,hybrid,715.7,143.0984499,0.199941945,,,0.55231218,259.0897958,2590.897958,2.590897958,15.54538775
FM2411,I1N,760,3,55,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-2958,BR19_2958,,,hybrid,821.3,193.1600457,0.235188172,,,0.62458819,309.2598432,3092.598432,3.092598432,18.55559059
FM2411,I1N,169,1,13,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0300,BR19_300,,,hybrid,429.4,112.125018,0.26112021,,,0.5615192,199.681539,1996.81539,1.99681539,11.98089234
FM2411,I1N,488,2,35,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0300,BR19_300,,,hybrid,559.8,130.8052527,0.23366426,,,0.72038494,181.576884,1815.76884,1.81576884,10.89461304
FM2411,I1N,598,3,43,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0300,BR19_300,,,hybrid,386.1,84.8952,0.219878788,,,0.39688946,213.9013719,2139.013719,2.139013719,12.83408232
FM2411,I1N,26,1,2,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3048,BR19_3048,,,hybrid,338.6,86.01665046,0.25403618,,,0.5772585,149.0088937,1490.088937,1.490088937,8.940533621
FM2411,I1N,403,2,29,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3048,BR19_3048,,,hybrid,204.5,58.15348399,0.284369115,,,0.33534755,173.4125804,1734.125804,1.734125804,10.40475483
FM2411,I1N,689,3,50,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3048,BR19_3048,,,hybrid,898.8,194.5887614,0.216498399,,,0.71608633,271.7392488,2717.392488,2.717392488,16.30435493
FM2411,I1N,120,1,9,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3107,BR19_3107,,,hybrid,901.1,185.7311553,0.206116031,,,0.87390533,212.5300636,2125.300636,2.125300636,12.75180381
FM2411,I1N,298,2,22,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3107,BR19_3107,,,hybrid,887,208.3924704,0.234940778,,,0.93845839,222.0582954,2220.582954,2.220582954,13.32349772
FM2411,I1N,591,3,43,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3107,BR19_3107,,,hybrid,923.7,187.5824877,0.203077284,,,0.65892938,284.6776807,2846.776807,2.846776807,17.08066084
FM2411,I1N,98,1,7,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0325,BR19_325,,,hybrid,548.2,129.931417,0.237014624,,,0.72681314,178.7686682,1787.686682,1.787686682,10.72612009
FM2411,I1N,479,2,35,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0325,BR19_325,,,hybrid,1232.6,262.5174268,0.212978604,,,0.85311117,307.7177231,3077.177231,3.077177231,18.46306339
FM2411,I1N,787,3,57,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0325,BR19_325,,,hybrid,1064.3,246.7854506,0.231875834,,,0.65290573,377.9802187,3779.802187,3.779802187,22.67881312
FM2411,I1N,110,1,8,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3294,BR19_3294,,,hybrid,651.1,127.9488536,0.196511832,,,0.59637583,214.5439959,2145.439959,2.145439959,12.87263976
FM2411,I1N,282,1,21,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3334,BR19_3334,,,hybrid,729.9,167.4397268,0.229400914,,,0.81047512,206.5945304,2065.945304,2.065945304,12.39567182
FM2411,I1N,567,2,41,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3334,BR19_3334,,,hybrid,1075.5,215.3219814,0.200206398,,,0.6947585,309.9234935,3099.234935,3.099234935,18.59540961
FM2411,I1N,808,3,58,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3334,BR19_3334,,,hybrid,975.9,202.0019264,0.206990395,,,0.76730455,263.261734,2632.61734,2.63261734,15.79570404
FM2411,I1N,257,1,19,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3677,BR19_3677,,,hybrid,320,89.25558568,0.278923705,,,0.46373726,192.4701623,1924.701623,1.924701623,11.54820974
FM2411,I1N,358,2,26,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3677,BR19_3677,,,hybrid,520.2,131.5121487,0.252810743,,,0.63637354,206.6587317,2066.587317,2.066587317,12.3995239
FM2411,I1N,792,3,57,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3677,BR19_3677,,,hybrid,582.2,135.1106637,0.232069158,,,0.4867079,277.6011314,2776.011314,2.776011314,16.65606788
FM2411,I1N,36,1,3,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3786,BR19_3786,,,hybrid,190.2,47.41,0.249263933,,,0.38113196,124.3926119,1243.926119,1.243926119,7.463556717
FM2411,I1N,392,2,28,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3786,BR19_3786,,,hybrid,460.3,97.20040609,0.211167513,,,0.48555383,200.1846141,2001.846141,2.001846141,12.01107685
FM2411,I1N,672,3,48,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3786,BR19_3786,,,hybrid,470,112.7481116,0.239889599,,,0.40947394,275.3486866,2753.486866,2.753486866,16.52092119
FM2411,I1N,43,1,4,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0388,BR19_388,,,hybrid,290.6,71.41593136,0.245753377,,,0.47294282,151.0033102,1510.033102,1.510033102,9.060198612
FM2411,I1N,318,2,23,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0388,BR19_388,,,hybrid,304.5,73.42694064,0.241139378,,,0.3882105,189.1420779,1891.420779,1.891420779,11.34852468
FM2411,I1N,805,3,58,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0388,BR19_388,,,hybrid,842.2,167.2224743,0.198554351,,,0.56784134,294.4880242,2944.880242,2.944880242,17.66928145
FM2411,I1N,177,1,13,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0039,BR19_39,,,hybrid,1001.9,224.4837622,0.224058052,,,0.89838556,249.8746331,2498.746331,2.498746331,14.99247799
FM2411,I1N,527,2,38,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0039,BR19_39,,,hybrid,1260.7,254.8417608,0.202143064,,,0.86300079,295.2972509,2952.972509,2.952972509,17.71783505
FM2411,I1N,802,3,58,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0039,BR19_39,,,hybrid,1458.6,311.1624844,0.213329552,,,0.76830237,405.000032,4050.00032,4.05000032,24.30000192
FM2411,I1N,255,1,19,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3918,BR19_3918,,,hybrid,316.4,92.26447306,0.291607058,,,0.43336683,212.9015575,2129.015575,2.129015575,12.77409345
FM2411,I1N,419,2,30,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3918,BR19_3918,,,hybrid,503.1,129.0744787,0.256558296,,,0.59687541,216.250287,2162.50287,2.16250287,12.97501722
FM2411,I1N,729,3,53,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3918,BR19_3918,,,hybrid,822.2,199.7262881,0.242916916,,,0.57096536,349.8045628,3498.045628,3.498045628,20.98827377
FM2411,I1N,256,1,19,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3959,BR19_3959,,,hybrid,371.1,96.30471261,0.259511486,,,0.48191205,199.8387727,1998.387727,1.998387727,11.99032636
FM2411,I1N,464,2,34,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3959,BR19_3959,,,hybrid,442.1,96.97285147,0.219345966,,,0.63783779,152.0337192,1520.337192,1.520337192,9.122023153
FM2411,I1N,704,3,51,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-3959,BR19_3959,,,hybrid,1056.5,250.1086481,0.236733221,,,0.80824585,309.4462509,3094.462509,3.094462509,18.56677505
FM2411,I1N,41,1,3,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0396,BR19_396,,,hybrid,46.4,16.78050744,0.361648867,,,0.12350373,136.5933806,1360.3,1.36,8.16
FM2411,I1N,361,2,26,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0396,BR19_396,,,hybrid,436.2,106.3789137,0.243876464,,,0.53978343,197.0770272,1970.770272,1.970770272,11.82462163
FM2411,I1N,867,3,62,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0396,BR19_396,,,hybrid,918.8,217.3929652,0.236605317,,,0.61166204,355.4135307,3554.135307,3.554135307,21.32481184
FM2411,I1N,158,1,12,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0405,BR19_405,,,hybrid,595.2,147.9282385,0.248535347,,,0.74881972,197.5485348,1975.485348,1.975485348,11.85291209
FM2411,I1N,491,2,36,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0405,BR19_405,,,hybrid,486.6,110.484763,0.227054589,,,0.59990499,184.1704351,1841.704351,1.841704351,11.05022611
FM2411,I1N,708,3,51,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0405,BR19_405,,,hybrid,1433,329.7333,0.2301,,,0.83264947,396.0049359,3960.049359,3.960049359,23.76029615
SOC-BEF_METANO,M2N,23,1,1,23,11/28/2024 0:00,11/20/2024 0:00,Interspecific U.,Breeding,CIAT-BR-19-0423,BR19_423,,,hybrid,461.9,102.7172936,0.222379938,40,,0.35,293.4779817,2934.779817,2.934779817,17.6086789
SOC-BEF_METANO,M2N,319,2,13,7,11/28/2024 0:00,11/20/2024 0:00,Interspecific U.,Breeding,CIAT-BR-19-0423,BR19_423,,,hybrid,673.8,167.5024688,0.24859375,34,,0.48,348.9634766,3489.634766,3.489634766,20.93780859
SOC-BEF_METANO,M2N,465,3,18,4,11/28/2024 0:00,11/20/2024 0:00,Interspecific U.,Breeding,CIAT-BR-19-0423,BR19_423,,,hybrid,316.5,70.76035714,0.223571429,37,,0.51,138.7457983,1387.457983,1.387457983,8.324747899
FM2411,I1N,492,2,36,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4253,BR19_4253,,,hybrid,351.3,84.22515678,0.239752795,,,0.4473793,188.2634194,1882.634194,1.882634194,11.29580516
FM2411,I1N,878,3,63,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4253,BR19_4253,,,hybrid,797.3,172.2565335,0.216049835,,,0.60509284,284.6778579,2846.778579,2.846778579,17.08067147
FM2411,I1N,187,1,14,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4423,BR19_4423,,,hybrid,706.4,157.0627366,0.222342492,,,0.78428101,200.2633426,2002.633426,2.002633426,12.01580056
FM2411,I1N,316,2,23,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4423,BR19_4423,,,hybrid,126.5,35.85,0.283399209,,,0.23885928,150.08837,1500.8837,1.5008837,9.005302201
FM2411,I1N,755,3,54,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4423,BR19_4423,,,hybrid,572.2,140.9415002,0.2463151,,,0.55149283,255.563613,2555.63613,2.55563613,15.33381678
FM2411,I1N,285,1,21,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4439,BR19_4439,,,hybrid,532,141.9921857,0.266902605,,,0.52748328,269.1880314,2691.880314,2.691880314,16.15128188
FM2411,I1N,481,2,35,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4439,BR19_4439,,,hybrid,409.5,102.7527675,0.250922509,,,0.52696646,194.9891982,1949.891982,1.949891982,11.69935189
FM2411,I1N,693,3,50,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4439,BR19_4439,,,hybrid,477.7,124.8782806,0.261415701,,,0.41001661,304.5688334,3045.688334,3.045688334,18.27413
FM2411,I1N,271,1,20,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4440,BR19_4440,,,hybrid,225.7,62.09,0.27509969,,,0.34915759,177.8280117,1778.280117,1.778280117,10.6696807
FM2411,I1N,440,2,32,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4440,BR19_4440,,,hybrid,390.7,97.76376855,0.250227204,,,0.41802725,233.8693675,2338.693675,2.338693675,14.03216205
FM2411,I1N,649,3,47,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4440,BR19_4440,,,hybrid,588.6,146.2059876,0.248396173,,,0.53939759,271.05421,2710.5421,2.7105421,16.2632526
FM2411,I1N,262,1,19,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4529,BR19_4529,,,hybrid,275.1,71.28,0.25910578,,,0.42509191,167.6813845,1676.813845,1.676813845,10.06088307
FM2411,I1N,449,2,33,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4529,BR19_4529,,,hybrid,544.9,127.3561457,0.233723886,,,0.54802628,232.3905811,2323.905811,2.323905811,13.94343487
FM2411,I1N,776,3,56,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4529,BR19_4529,,,hybrid,1153.2,235.4895497,0.204205298,,,0.81889474,287.5699869,2875.699869,2.875699869,17.25419922
FM2411,I1N,164,1,12,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4581,BR19_4581,,,hybrid,1026.8,216.2995359,0.210654008,,,0.92498757,233.8404784,2338.404784,2.338404784,14.0304287
FM2411,I1N,411,2,30,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4581,BR19_4581,,,hybrid,506.7,119.2142098,0.235275725,,,0.56361638,211.5165812,2115.165812,2.115165812,12.69099487
FM2411,I1N,701,3,51,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4581,BR19_4581,,,hybrid,606.4,168.8812967,0.278498181,,,0.545092,309.8216388,3098.216388,3.098216388,18.58929833
FM2411,I1N,404,2,3,29,3/25/2025 0:00,2/20/2025 0:00,Interspecific U.,Breeding,CIAT-BR-19-4678,BR19_4678,,,hybrid,1150.8,193.4,0.168057004,40,,1.072739362,180.2861039,1802.861039,1.802861039,10.81716623
FM2411,I1N,668,3,10,48,3/25/2025 0:00,2/20/2025 0:00,Interspecific U.,Breeding,CIAT-BR-19-4678,BR19_4678,,,hybrid,928.7,163.8,0.176375579,35,,0.995744681,164.5,1645,1.645,9.87
FM2411,I1N,234,1,17,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4988,BR19_4988,,,hybrid,877.6,235.4295063,0.268265162,,,0.87654109,268.5892413,2685.892413,2.685892413,16.11535448
FM2411,I1N,460,2,33,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4988,BR19_4988,,,hybrid,743.4,163.2843111,0.219645293,,,0.78127819,208.9963769,2089.963769,2.089963769,12.53978261
FM2411,I1N,716,3,52,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-4988,BR19_4988,,,hybrid,853,194.6021645,0.228138528,,,0.6577522,295.8593898,2958.593898,2.958593898,17.75156339
FM2411,I1N,375,2,4,27,3/25/2025 0:00,2/20/2025 0:00,Interspecific U.,Breeding,CIAT-BR-19-5029,BR19_5029,,,hybrid,1145.8,208.8,0.182230756,34,,1.502393617,138.9782262,1389.782262,1.389782262,8.338693574
FM2411,I1N,715,3,1,52,3/25/2025 0:00,2/20/2025 0:00,Interspecific U.,Breeding,CIAT-BR-19-5029,BR19_5029,,,hybrid,976.4,200.8,0.205653421,28,,1.458111702,137.7123575,1377.123575,1.377123575,8.26274145
FM2411,I1N,456,2,33,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-5055,BR19_5055,,,hybrid,543.1,122.5582363,0.225664217,,,0.57531047,213.0297338,2130.297338,2.130297338,12.78178403
